kind,id,name,context,go_verdict,classic_verdict,spell_chain,server_values,server_values_not_in_go,go_numbers,go_locations,server_values_not_in_classic,classic_tooltip_numbers,server_description,classic_tooltip_text,module_files
set,719,The Fists of Fury,2 pieces,review Go locations,match,41989 > 41990,41989 ppm=1.5; 41990 effect1=150; 41990 effect1 min=100,,2 1 100 150,sim/common/tbc/melee_sets.go:14 sim/common/tbc/melee_sets.go:46,,60 100 150 20 60 100 150,Chance to bathe your enemy in flame causing $41990s1 Fire damage to your target.,Fists of Fury Requires level 60 Chance to bathe your enemy in flame causing 100 to 150 Fire damage to your target.,
set,699,The Twin Blades of Azzinoth,2 pieces,review Go locations,match,41434 > 41435,41434 ppm=2; 41434 proc cooldown=45; 41435 effect1=450; 41435 duration=10,,2 200 450 10 1 45,sim/common/tbc/melee_sets.go:128,,60 450 10 45 60 450 45,Your melee attacks have a chance to increase your haste rating by $41435s1 for $41435d1.,The Twin Blades of Azzinoth Requires level 60 Your melee attacks have a chance to increase your haste rating by 450 for 10 sec. (45s cooldown),
set,699,The Twin Blades of Azzinoth,2 pieces,review Go locations,match,41433,41433 effect1=200; 41433 effect2=200,,2 200 41435 450 10 1 45,sim/common/tbc/melee_sets.go:128,,200 1 200,Increases attack power by $s1 when fighting Demons.,Demon Slaying 200 Requires level 1 Increases attack power by 200 when fighting Demons.,
set,866,Thrall's Battlegear,2 pieces,review Go locations,match,67220,67220 effect1=3,,2 4 0.03 0 0.25,sim/shaman/items_wotlk.go:225 sim/shaman/lightning_shield.go:16 sim/shaman/shocks.go:45,,9 2 3,Adds an additional $s1% chance to trigger your Static Shock talent.,Item - Shaman T9 Enhancement 2P Bonus (Static Shock) Requires Shaman Adds an additional 3% chance to trigger your Static Shock talent.,
set,866,Thrall's Battlegear,4 pieces,review Go locations,match,67221,67221 effect1=25; 67221 effect2=25,,2 4 0.03 0 0.25,sim/shaman/items_wotlk.go:225 sim/shaman/lightning_shield.go:16 sim/shaman/shocks.go:45,,9 4 25,"Increases the damage done by your Earth Shock, Flame Shock, and Frost Shock spells by $s1%.","Item - Shaman T9 Enhancment 4P Bonus (Stormstrike) Requires Shaman Increases the damage done by your Earth Shock, Flame Shock, and Frost Shock spells by 25%.",
set,862,Thrall's Garb,2 pieces,not in sim Go,match,67225,67225 effect1=20; 67225 effect2=20,,,,,9 2 20,Increases the healing done by your Riptide spell by $s1%.,Item - Shaman T9 Restoration 2P Bonus (Riptide) Requires Shaman Increases the healing done by your Riptide spell by 20%.,
set,862,Thrall's Garb,4 pieces,not in sim Go,match,67226,67226 effect1=5,,,,,9 4 5,Increases the critical strike chance of your Chain Heal spell by $s1%.,Item - Shaman T9 Restoration 4P Bonus (Chain Heal) Requires Shaman Increases the critical strike chance of your Chain Heal spell by 5%.,
set,863,Thrall's Regalia,2 pieces,review Go locations,differs,67227,67227 effect1=9000,,2 4 71824 1 3 0,sim/shaman/items_wotlk.go:12 sim/shaman/lavaburst.go:19 sim/shaman/shocks.go:68,67227 effect1=9000,9 2 9,Increases the duration of your Flame Shock spell by ${$m1/1000} sec.,Item - Shaman T9 Elemental 2P Bonus (Flame Shock) Requires Shaman Increases the duration of your Flame Shock spell by 9 sec.,
set,863,Thrall's Regalia,4 pieces,review Go locations,match,67228,67228 effect1=10,,2 4 71824 1 3 0,sim/shaman/items_wotlk.go:12 sim/shaman/lavaburst.go:19 sim/shaman/shocks.go:68,,9 4 10 6,Your Lava Burst spell causes your target to burn for an additonal $67228s1% of your spell's damage over $71824d.,Item - Shaman T9 Elemental 4P Bonus (Lava Burst) Requires Shaman Your Lava Burst spell causes your target to burn for an additonal 10% of your spell's damage over 6 sec.,
set,676,Thunderheart Harness,4 pieces,review Go locations,match,38416,38416 effect1=15; 38416 effect2=15,,2 4 1.15 1 5 0 0.15,sim/druid/items.go:23 sim/druid/ferocious_bite.go:37 sim/druid/mangle.go:42 sim/druid/mangle.go:81 sim/druid/rip.go:44 sim/druid/swipe.go:18,,15,"Increases the damage dealt by your Rip, Swipe, and Ferocious Bite abilities by $s1%.","Improved Rip and Ferocious Bite Requires Druid Increases the damage dealt by your Rip, Swipe, and Ferocious Bite abilities by 15%.",
set,676,Thunderheart Harness,2 pieces,review Go locations,match,38447,38447 effect1=5; 38447 effect2=15,,2 4 1.15 1 5 0 0.15,sim/druid/items.go:23 sim/druid/ferocious_bite.go:37 sim/druid/mangle.go:42 sim/druid/mangle.go:81 sim/druid/rip.go:44 sim/druid/swipe.go:18,,5 15,Reduces the energy cost of your Mangle ability in Cat Form by $s1 and increases the threat generated by your Mangle ability in Bear Form by $s2%.,Improved Mangle Requires Druid Reduces the energy cost of your Mangle ability in Cat Form by 5 and increases the threat generated by your Mangle ability in Bear Form by 15%.,
set,678,Thunderheart Raiment,2 pieces,not in sim Go,differs,38417,38417 effect1=2000,,,,38417 effect1=2000,2,Reduces the cooldown of your Swiftmend ability by ${$m1/-1000} sec.,Reduced Swiftmend Cooldown Requires Druid Reduces the cooldown of your Swiftmend ability by 2 sec.,
set,678,Thunderheart Raiment,4 pieces,not in sim Go,match,38420,38420 effect1=5,,,,,5,Increases the healing from your Healing Touch ability by $s1%.,Improved Healing Touch Requires Druid Increases the healing from your Healing Touch ability by 5%.,
set,677,Thunderheart Regalia,2 pieces,review Go locations,differs,38414,38414 effect1=3000,,2 4 1 0 5,sim/druid/items.go:11 sim/druid/moonfire.go:95 sim/druid/starfire.go:53,38414 effect1=3000,3,Increases the duration of your Moonfire ability by ${$m1/1000} sec.,Increased Moonfire Duration Requires Druid Increases the duration of your Moonfire ability by 3 sec.,
set,677,Thunderheart Regalia,4 pieces,review Go locations,match,38415,38415 effect1=5,,2 4 1 0 5,sim/druid/items.go:11 sim/druid/moonfire.go:95 sim/druid/starfire.go:53,,5,Increases the critical strike chance of your Starfire ability by $s1%.,Starfire Crit Requires Druid Increases the critical strike chance of your Starfire ability by 5%.,
set,630,Tidefury Raiment,2 pieces,review Go locations,differs,37207,37207 effect1=19,,2 4 3 0.83 0.7,sim/shaman/items.go:12 sim/shaman/chain_lightning.go:34,37207 effect1=19,17,Your Chain Lightning Spell now only loses 17% of its damage per jump.,Improved Chain Lightning Requires Shaman Your Chain Lightning Spell now only loses 17% of its damage per jump.,
set,630,Tidefury Raiment,4 pieces,review Go locations,match,37209,37209 effect1=56; 37209 effect2=3,,2 4 3 0.83 0.7,sim/shaman/items.go:12 sim/shaman/chain_lightning.go:34,,56 3 5,Your Water Shield ability grants an additional $s1 mana each time it triggers and an additional $s2 mana per 5 sec.,Improved Water Shield Requires Shaman Your Water Shield ability grants an additional 56 mana each time it triggers and an additional 3 mana per 5 sec.,
set,877,Turalyon's Battlegear,2 pieces,review Go locations,differs,67188,67188 effect2=100,,2 4 5 0,sim/paladin/items.go:81 sim/paladin/paladin.go:176 sim/paladin/soc.go:37 sim/paladin/sor.go:34 sim/paladin/sov.go:107,67188 effect2=100,9 2,Your Righteous Vengeance talent now has a chance for its damage to be critical strikes.,Item - Paladin T9 Retribution 2P Bonus (Righteous Vengeance) Requires Paladin Your Righteous Vengeance talent now has a chance for its damage to be critical strikes.,
set,877,Turalyon's Battlegear,4 pieces,review Go locations,match,67189,67189 effect1=5,,2 4 5 0,sim/paladin/items.go:81 sim/paladin/paladin.go:176 sim/paladin/soc.go:37 sim/paladin/sor.go:34 sim/paladin/sov.go:107,,9 4 5,Increases the critical strike chance of your Judgements by $s1%.,Item - Paladin T9 Retribution 4P Bonus (Judgement) Requires Paladin Increases the critical strike chance of your Judgements by 5%.,
set,875,Turalyon's Garb,2 pieces,not in sim Go,differs,67190,67190 effect1=10000,,,,67190 effect1=10000,9 2 10,Increases the duration of your Judgements by ${$m1/1000} sec.,Item - Paladin T9 Holy 2P Bonus (Judgement) Requires Paladin Increases the duration of your Judgements by 10 sec.,
set,875,Turalyon's Garb,4 pieces,not in sim Go,match,67191,67191 effect1=100,,,,,9 4 100,Increases the heal over time effect from Flash of Light in conjunction with Sacred Shield by $s1%.,Item - Paladin T9 Holy 4P Bonus (Flash of Light) Requires Paladin Increases the heal over time effect from Flash of Light in conjunction with Sacred Shield by 100%.,
set,879,Turalyon's Plate,2 pieces,review Go locations,differs,67186,67186 effect1=2000; 67186 effect2=5,,2 4 30 0 90 120 6 8 0.05,sim/paladin/items.go:188 sim/paladin/divine_protection.go:27 sim/paladin/divine_protection.go:66 sim/paladin/hand_of_reckoning.go:28 sim/paladin/items.go:202,67186 effect1=2000,9 2 5,Decreases the cooldown on your Hand of Reckoning ability by ${$m1/-1000} sec and increases the damage done by your Hammer of the Righteous ability by $s2%.,Item - Paladin T9 Tank 2P Bonus Requires Paladin Decreases the cooldown on your Hand of Reckoning ability by 2 sec and increases the damage done by your Hammer of the Righteous ability by 5%.,
set,879,Turalyon's Plate,4 pieces,review Go locations,differs,67187,67187 effect1=30000; 67187 effect2=30000,,2 4 30 0 90 120 6 8 0.05,sim/paladin/items.go:188 sim/paladin/divine_protection.go:27 sim/paladin/divine_protection.go:66 sim/paladin/hand_of_reckoning.go:28 sim/paladin/items.go:202,67187 effect1=30000; 67187 effect2=30000,9 4 30,Decreases the cooldown on your Divine Protection ability and reduces the duration of Forbearance by ${$m1/-1000} sec.,Item - Paladin T9 Tank 4P Bonus Requires Paladin Decreases the cooldown on your Divine Protection ability and reduces the duration of Forbearance by 30 sec.,
set,782,Undead Slayer's Blessed Armor,2 pieces,review Go locations,manual: no numeric values (scripted spell),57943,,,,sim/common/wotlk/item_sets.go:150,,1,Increases your damage against undead by $s1%.,Increased Damage 1 Increases your damage against undead by 1%.,
set,782,Undead Slayer's Blessed Armor,3 pieces,review Go locations,match,29068,29068 effect1=2,,,sim/common/wotlk/item_sets.go:150,,2,Increases your damage against undead by $s1%.,Increased Damage 2 Increases your damage against undead by 2%.,
set,782,Undead Slayer's Blessed Armor,4 pieces,review Go locations,match,57944,57944 effect1=3,,,sim/common/wotlk/item_sets.go:150,,3,Increases your damage against undead by $s1%.,Increased Damage 3 Increases your damage against undead by 3%.,
set,857,VanCleef's Battlegear,2 pieces,review Go locations,match,67209 > 67210,67209 proc chance=2; 67209 proc cooldown=15; 67210 effect1=40; 67210 duration=15,,2 15 40 0 0.02 4 5,sim/rogue/items.go:39 sim/rogue/backstab.go:33 sim/rogue/hemorrhage.go:77 sim/rogue/mutilate.go:26 sim/rogue/sinister_strike.go:30,,9 2 40 2 15 40 15,Your Rupture ability has a chance each time it deals damage to reduce the cost of your next ability by $67210s1 energy.,"Item - Rogue T9 2P Bonus (Rupture) Requires Rogue Your Rupture ability has a chance each time it deals damage to reduce the cost of your next ability by 40 energy. (Proc chance: 2%, 15s cooldown)",
set,857,VanCleef's Battlegear,4 pieces,review Go locations,match,67211,67211 effect1=5,,2 67209 15 40 0 0.02 4 5,sim/rogue/items.go:39 sim/rogue/backstab.go:33 sim/rogue/hemorrhage.go:77 sim/rogue/mutilate.go:26 sim/rogue/sinister_strike.go:30,,9 4 5,"Increases the critical strike chance of your Hemorrhage, Sinister Strike, Backstab, and Mutilate abilities by $s1%.","Item - Rogue T9 4P Bonus (Hemorrhage, Sinister Strike, Backstab, and Mutilate) Requires Rogue Increases the critical strike chance of your Hemorrhage, Sinister Strike, Backstab, and Mutilate abilities by 5%.",
set,847,Velen's Raiment,2 pieces,review Go locations,match,67201,67201 effect1=20,,2 4 1.2 1 1.1,sim/priest/items.go:126 sim/priest/prayer_of_mending.go:84 sim/priest/renew.go:26 sim/priest/talents.go:89,,9 2 20,Increases the healing done by your Prayer of Mending spell by $s1%.,Item - Priest T9 Healing 2P Bonus (Prayer of Mending) Requires Priest Increases the healing done by your Prayer of Mending spell by 20%.,
set,847,Velen's Raiment,4 pieces,review Go locations,match,67202,67202 effect1=10,,2 4 1.2 1 1.1,sim/priest/items.go:126 sim/priest/prayer_of_mending.go:84 sim/priest/renew.go:26 sim/priest/talents.go:89,,9 4 10,Increases the shield from your Divine Aegis and the instant healing from your Empowered Renew by $s1%.,Item - Priest T9 Healing 4P Bonus (Divine Aegis and Empowered Renew) Requires Priest Increases the shield from your Divine Aegis and the instant healing from your Empowered Renew by 10%.,
set,849,Velen's Regalia,2 pieces,review Go locations,differs,67193,67193 effect1=6000,,2 4 5 0,sim/priest/items.go:113 sim/priest/mind_flay.go:26 sim/priest/mind_flay.go:100 sim/priest/set_bonuses.go:9 sim/priest/set_bonuses.go:10 sim/priest/vampiric_touch.go:39,67193 effect1=6000,9 2 6,Increases the duration of your Vampiric Touch spell by ${$m1/1000} sec.,Item - Priest T9 Shadow 2P Bonus (Vampiric Touch) Requires Priest Increases the duration of your Vampiric Touch spell by 6 sec.,
set,849,Velen's Regalia,4 pieces,review Go locations,match,67198,67198 effect1=5,,2 4 5 0,sim/priest/items.go:113 sim/priest/mind_flay.go:26 sim/priest/mind_flay.go:100 sim/priest/set_bonuses.go:9 sim/priest/set_bonuses.go:10 sim/priest/vampiric_touch.go:39,,9 4 5,Increases the critical strike chance of your Mind Flay spell by $s1%.,Item - Priest T9 Shadow 4P Bonus (Mind Flay) Requires Priest Increases the critical strike chance of your Mind Flay spell by 5%.,
set,582,Gladiator's Aegis,4 pieces,not in sim Go,differs,61776,61776 effect1=1000,,,,61776 effect1=1000,1,Reduces the cooldown of your Judgements by $/1000;s1 sec.,Judgement Cooldown Reduction Requires Paladin Reduces the cooldown of your Judgements by 1 sec.,
set,582,Gladiator's Aegis,2 pieces,not in sim Go,match,40044,40044 effect1=35,,,,,35,+$s1 Resilience Rating.,Increased Resilience 35 +35 Resilience Rating.,
set,567,Gladiator's Battlegear,4 pieces,not in sim Go,differs,22738,22738 effect1=5000,,,,22738 effect1=5000,1 5,Reduces the cooldown of your Intercept ability by $/1000;s1 sec.,Intercept Cooldown Reduction Rank 1 Requires Warrior Reduces the cooldown of your Intercept ability by 5 sec.,
set,567,Gladiator's Battlegear,2 pieces,not in sim Go,match,32145,32145 effect1=35,,,,,35,+$s1 Resilience Rating.,Increased Resilience 35 +35 Resilience Rating.,
set,568,Gladiator's Dreadgear,2 pieces,not in sim Go,match,40042,40042 effect1=35,,,,,35,+$s1 Resilience Rating.,Increased Resilience 35 +35 Resilience Rating.,
set,568,Gladiator's Dreadgear,4 pieces,not in sim Go,differs,23047,23047 effect1=200; 23047 effect2=200,,,,23047 effect1=200; 23047 effect2=200,0.2,Reduces the casting time of your Fear spell by ${$m1/-1000}.1 sec.,Fear Cast Time Reduction Requires Warlock Reduces the casting time of your Fear spell by 0.2 sec.,
set,578,Gladiator's Earthshaker,4 pieces,not in sim Go,differs,33018,33018 effect1=2000,,,,33018 effect1=2000,1 2,Reduces the cooldown of your Stormstrike ability by $/1000;s1 sec.,Shaman Stormstrike Cooldown Reduction Rank 1 Requires Shaman Reduces the cooldown of your Stormstrike ability by 2 sec.,
set,578,Gladiator's Earthshaker,2 pieces,not in sim Go,match,32145,32145 effect1=35,,,,,35,+$s1 Resilience Rating.,Increased Resilience 35 +35 Resilience Rating.,
set,615,Gladiator's Felshroud,2 pieces,not in sim Go,match,40053,40053 effect1=35,,,,,35,+$s1 Resilience Rating.,Increased Resilience 35 +35 Resilience Rating.,
set,615,Gladiator's Felshroud,4 pieces,not in sim Go,differs,23047,23047 effect1=200; 23047 effect2=200,,,,23047 effect1=200; 23047 effect2=200,0.2,Reduces the casting time of your Fear spell by ${$m1/-1000}.1 sec.,Fear Cast Time Reduction Requires Warlock Reduces the casting time of your Fear spell by 0.2 sec.,
set,687,Gladiator's Investiture,4 pieces,not in sim Go,differs,33333,33333 effect1=2000,,,,33333 effect1=2000,2,Reduces the duration of the Weakened Soul effect caused by your Power Word: Shield by $/1000;s1 sec.,Weakened Soul Reduction Requires Priest Reduces the duration of the Weakened Soul effect caused by your Power Word: Shield by 2 sec.,
set,687,Gladiator's Investiture,2 pieces,not in sim Go,match,40043,40043 effect1=35,,,,,35,+$s1 Resilience Rating.,Increased Resilience 35 +35 Resilience Rating.,
set,586,Gladiator's Pursuit,2 pieces,not in sim Go,match,32145,32145 effect1=35,,,,,35,+$s1 Resilience Rating.,Increased Resilience 35 +35 Resilience Rating.,
set,586,Gladiator's Pursuit,4 pieces,not in sim Go,differs,44292,44292 effect1=1000,,,,44292 effect1=1000,1,Reduces the cooldown of your Multi-Shot ability by ${$m1/-1000} sec.,Improved Multi-Shot Requires Hunter Reduces the cooldown of your Multi-Shot ability by 1 sec.,
set,581,Gladiator's Raiment,2 pieces,not in sim Go,match,40042,40042 effect1=35,,,,,35,+$s1 Resilience Rating.,Increased Resilience 35 +35 Resilience Rating.,
set,581,Gladiator's Raiment,4 pieces,not in sim Go,differs,33333,33333 effect1=2000,,,,33333 effect1=2000,2,Reduces the duration of the Weakened Soul effect caused by your Power Word: Shield by $/1000;s1 sec.,Weakened Soul Reduction Requires Priest Reduces the duration of the Weakened Soul effect caused by your Power Word: Shield by 2 sec.,
set,690,Gladiator's Redemption,2 pieces,not in sim Go,match,40043,40043 effect1=35,,,,,35,+$s1 Resilience Rating.,Increased Resilience 35 +35 Resilience Rating.,
set,690,Gladiator's Redemption,4 pieces,not in sim Go,match,46851,46851 effect1=10,,,,,10,Increases the effective spell power of your Holy Shock when used as a healing spell by $m%.,Holy Shock Bonus Requires Paladin Increases the effective spell power of your Holy Shock when used as a healing spell by 10%.,
set,685,Gladiator's Refuge,2 pieces,not in sim Go,match,40043,40043 effect1=35,,,,,35,+$s1 Resilience Rating.,Increased Resilience 35 +35 Resilience Rating.,
set,685,Gladiator's Refuge,4 pieces,not in sim Go,differs,46834,46834 effect1=200; 46834 proc chance=15,,,,46834 effect1=200,0.2 15,The casting time on your Regrowth spell is reduced by ${$m1/-1000}.2 sec.,"Restoration Regrowth Bonus Requires Druid The casting time on your Regrowth spell is reduced by 0.20 sec. (Proc chance: 15%, 15s cooldown)",
set,579,Gladiator's Regalia,2 pieces,not in sim Go,match,40042,40042 effect1=35,,,,,35,+$s1 Resilience Rating.,Increased Resilience 35 +35 Resilience Rating.,
set,579,Gladiator's Regalia,4 pieces,not in sim Go,differs,44302,44302 effect1=150,,,,44302 effect1=150,0.15,Reduces the casting time of your Polymorph spell by ${$m1/-1000}.2 sec.,Improved Polymorph Requires Mage Reduces the casting time of your Polymorph spell by 0.15 sec.,
set,584,Gladiator's Sanctuary,2 pieces,not in sim Go,match,32145,32145 effect1=35,,,,,35,+$s1 Resilience Rating.,Increased Resilience 35 +35 Resilience Rating.,
set,584,Gladiator's Sanctuary,4 pieces,not in sim Go,match,23218,23218 effect1=15,,,,,15,"Increases your movement speed by $s1% while in Bear Form, Cat Form, or Travel Form.  Only active outdoors.","Feral Move Speed Increase Requires Druid Requires Cat Form, Travel Form, Bear Form, Dire Bear Form Increases your movement speed by 15% while in Bear Form, Cat Form, or Travel Form. Only active outdoors.",
set,580,Gladiator's Thunderfist,2 pieces,not in sim Go,match,40042,40042 effect1=35,,,,,35,+$s1 Resilience Rating.,Increased Resilience 35 +35 Resilience Rating.,
set,580,Gladiator's Thunderfist,4 pieces,not in sim Go,differs,44299,44299 effect1=1500,,,,44299 effect1=1500,1.5,Reduces the cooldown of your Grounding Totem ability by ${$m1/-1000}.1 sec.,Improved Grounding Totem Requires Shaman Reduces the cooldown of your Grounding Totem ability by 1.5 sec.,
set,577,Gladiator's Vestments,2 pieces,not in sim Go,match,32145,32145 effect1=35,,,,,35,+$s1 Resilience Rating.,Increased Resilience 35 +35 Resilience Rating.,
set,577,Gladiator's Vestments,4 pieces,not in sim Go,match,21975,21975 effect1=10,,,,,10,Increases your maximum Energy by $s1.,Vigor Increases your maximum Energy by 10.,
set,583,Gladiator's Vindication,2 pieces,not in sim Go,match,32145,32145 effect1=35,,,,,35,+$s1 Resilience Rating.,Increased Resilience 35 +35 Resilience Rating.,
set,583,Gladiator's Vindication,4 pieces,not in sim Go,differs,61776,61776 effect1=1000,,,,61776 effect1=1000,1,Reduces the cooldown of your Judgements by $/1000;s1 sec.,Judgement Cooldown Reduction Requires Paladin Reduces the cooldown of your Judgements by 1 sec.,
set,686,Gladiator's Wartide,4 pieces,not in sim Go,differs,44299,44299 effect1=1500,,,,44299 effect1=1500,1.5,Reduces the cooldown of your Grounding Totem ability by ${$m1/-1000}.1 sec.,Improved Grounding Totem Requires Shaman Reduces the cooldown of your Grounding Totem ability by 1.5 sec.,
set,686,Gladiator's Wartide,2 pieces,not in sim Go,match,40043,40043 effect1=35,,,,,35,+$s1 Resilience Rating.,Increased Resilience 35 +35 Resilience Rating.,
set,585,Gladiator's Wildhide,2 pieces,not in sim Go,match,40042,40042 effect1=35,,,,,35,+$s1 Resilience Rating.,Increased Resilience 35 +35 Resilience Rating.,
set,585,Gladiator's Wildhide,4 pieces,not in sim Go,differs,46832 > 46833,46832 proc chance=15; 46832 proc cooldown=15; 46833 effect1=1500; 46833 duration=15,,,,46833 effect1=1500,1.5 15 1.5,Your Wrath casts have a chance to reduce the cast time on your next Starfire by 1.5 sec.,"Moonkin Starfire Bonus Requires Druid Your Wrath casts have a chance to reduce the cast time on your next Starfire by 1.5 sec. (Proc chance: 15%, 15s cooldown)",
set,675,Vestments of Absolution,4 pieces,review Go locations,match,38411,38411 effect1=5,,2 4 1.05 1 0.1 0,sim/priest/items.go:23 sim/priest/greater_heal.go:36 sim/priest/prayer_of_healing.go:23,,5,Increases the healing from your Greater Heal ability by $s1%.,Improved Greater Heal Requires Priest Increases the healing from your Greater Heal ability by 5%.,
set,675,Vestments of Absolution,2 pieces,review Go locations,match,38410,38410 effect1=10,,2 4 1.05 1 0.1 0,sim/priest/items.go:23 sim/priest/greater_heal.go:36 sim/priest/prayer_of_healing.go:23,,10,Reduces the mana cost of your Prayer of Healing ability by $s1%.,Reduced Prayer of Healing Cost Requires Priest Reduces the mana cost of your Prayer of Healing ability by 10%.,
set,859,Windrunner's Battlegear,2 pieces,review Go locations,match,67150,67150 effect1=100; 67150 effect2=100,,2 4 68130 600 15 0.35 45,sim/hunter/wotlk_items.go:91 sim/hunter/serpent_sting.go:11,,9 2 100,The damage done by your Serpent Sting ability can now be critical strikes.,"Item - Hunter T9 2P Bonus Requires Hunter The damage done by your Serpent Sting ability can now be critical strikes. Modifies Critical Strike Damage +100%: Serpent Sting , Serpent Sting , Serpent Sting , Serpent Sting , Serpent Sting , Serpent Sting , Serpent Sting , Serpent Sting , Serpent Sting , Serpent Sting , Serpent Sting , Serpent Sting",
set,859,Windrunner's Battlegear,4 pieces,review Go locations,manual: no values a tooltip shows,67151,67151 proc chance=35; 67151 proc cooldown=45,,2 4 68130 600 15 0.35 45,sim/hunter/wotlk_items.go:91 sim/hunter/serpent_sting.go:11,,9 4 600 15 35 45,"Each time you hit with a ranged attack, you have a chance to grant your pet $68130s1 attack power for $68130d.","Item - Hunter T9 4P Bonus (Steady Shot) Requires Hunter Each time you hit with a ranged attack, you have a chance to grant your pet 600 attack power for 15 sec. (Proc chance: 35%, 45s cooldown)",
set,860,Windrunner's Pursuit,4 pieces,review Go locations,manual: no values a tooltip shows,67151,67151 proc chance=35; 67151 proc cooldown=45,,2 4 68130 600 15 0.35 45,sim/hunter/wotlk_items.go:90 sim/hunter/serpent_sting.go:11,,9 4 600 15 35 45,"Each time you hit with a ranged attack, you have a chance to grant your pet $68130s1 attack power for $68130d.","Item - Hunter T9 4P Bonus (Steady Shot) Requires Hunter Each time you hit with a ranged attack, you have a chance to grant your pet 600 attack power for 15 sec. (Proc chance: 35%, 45s cooldown)",
set,860,Windrunner's Pursuit,2 pieces,review Go locations,match,67150,67150 effect1=100; 67150 effect2=100,,2 4 68130 600 15 0.35 45,sim/hunter/wotlk_items.go:90 sim/hunter/serpent_sting.go:11,,9 2 100,The damage done by your Serpent Sting ability can now be critical strikes.,"Item - Hunter T9 2P Bonus Requires Hunter The damage done by your Serpent Sting ability can now be critical strikes. Modifies Critical Strike Damage +100%: Serpent Sting , Serpent Sting , Serpent Sting , Serpent Sting , Serpent Sting , Serpent Sting , Serpent Sting , Serpent Sting , Serpent Sting , Serpent Sting , Serpent Sting , Serpent Sting",
set,823,Worldbreaker Battlegear,2 pieces,review Go locations,match,64916,64916 effect1=20,,2 4 1.2 1 2.4,sim/shaman/items_wotlk.go:213 sim/shaman/lavalash.go:68 sim/shaman/stormstrike.go:115 sim/shaman/talents.go:432,,8 2 20,Increases the damage done by Lava Lash and Stormstrike by $s1%.,Item - Shaman T8 Enhancement 2P Bonus Requires Shaman Increases the damage done by Lava Lash and Stormstrike by 20%.,
set,823,Worldbreaker Battlegear,4 pieces,review Go locations,match,64917,64917 effect1=20,,2 4 1.2 1 2.4,sim/shaman/items_wotlk.go:213 sim/shaman/lavalash.go:68 sim/shaman/stormstrike.go:115 sim/shaman/talents.go:432,,8 4 20,Increases the frequency of Maelstrom Weapon being triggered by your melee weapon attacks by $s1%.,Item - Shaman T8 Enhancement 4P Bonus Requires Shaman Increases the frequency of Maelstrom Weapon being triggered by your melee weapon attacks by 20%.,
set,824,Worldbreaker Garb,4 pieces,review Go locations,match,64928,64928 effect1=8,,2 4 64930 1 0.2 0,sim/shaman/items_wotlk.go:36 sim/shaman/lightning_bolt.go:31 sim/shaman/shocks.go:81,,8 4 8 4,Your critical strikes from Lightning Bolt cause the target to take nature damage equal to $s1% of the Lightning Bolt's damage over $64930d.,Item - Shaman T8 Elemental 4P Bonus Requires Shaman Your critical strikes from Lightning Bolt cause the target to take nature damage equal to 8% of the Lightning Bolt's damage over 4 sec.,
set,824,Worldbreaker Garb,2 pieces,review Go locations,match,64925,64925 effect1=20,,2 4 64930 1 0.2 0,sim/shaman/items_wotlk.go:36 sim/shaman/lightning_bolt.go:31 sim/shaman/shocks.go:81,,8 2 20,Increases periodic damage done by your Flame Shock ability by $s1%.,Item - Shaman T8 Elemental 2P Bonus Requires Shaman Increases periodic damage done by your Flame Shock ability by 20%.,
set,825,Worldbreaker Regalia,2 pieces,not in sim Go,differs,64921,64921 effect1=1000,,,,64921 effect1=1000,8 2 1,Reduces the cooldown on Riptide by ${$m1/-1000} sec.,Item - Shaman T8 Restoration 2P Bonus Requires Shaman Reduces the cooldown on Riptide by 1 sec.,
set,825,Worldbreaker Regalia,4 pieces,not in sim Go,differs,64922,64922 effect1=200,,,,64922 effect1=200,8 4 0.2,Reduces the cast time of Chain Heal by ${$m1/-1000}.1 sec.,Item - Shaman T8 Restoration 4P Bonus Requires Shaman Reduces the cast time of Chain Heal by 0.2 sec.,
set,867,Wrynn's Battlegear,2 pieces,review Go locations,differs,67234,67234 effect1=2; 67234 effect2=6; 67234 effect3=25,,2 4 5 0 6,sim/warrior/items.go:220 sim/warrior/heroic_strike_cleave.go:26 sim/warrior/slam.go:33 sim/warrior/stances.go:68 sim/warrior/stances.go:163,67234 effect3=25,9 2 6,"Berserker Stance grants an additional $s1% critical strike chance, and Battle Stance grants an additional $s2% armor penetration.","Item - Warrior T9 Melee 2P Bonus (Berserker Stance and Battle Stance) Requires Warrior Berserker Stance grants an additional 2% critical strike chance, and Battle Stance grants an additional 6% armor penetration.",
set,867,Wrynn's Battlegear,4 pieces,review Go locations,match,67268,67268 effect1=5,,2 4 5 0 6,sim/warrior/items.go:220 sim/warrior/heroic_strike_cleave.go:26 sim/warrior/slam.go:33 sim/warrior/stances.go:68 sim/warrior/stances.go:163,,9 4 5,Increases the critical strike chance of your Slam and Heroic Strike abilities by $s1%.,Item - Warrior T9 Melee 4P Bonus (Heroic Strike and Slam) Requires Warrior Increases the critical strike chance of your Slam and Heroic Strike abilities by 5%.,
