kind,id,name,context,go_verdict,classic_verdict,spell_chain,server_values,server_values_not_in_go,go_numbers,go_locations,server_values_not_in_classic,classic_tooltip_numbers,server_description,classic_tooltip_text,module_files
item,33510,Idol of the Unseen Moon,equip,matches server,match,43739 > 43740,43739 proc chance=50; 43740 effect1=140; 43740 effect2=140; 43740 duration=10,,140 10 0.5,sim/druid/items.go:341 sim/druid/items.go:344,,140 10 50,Your Moonfire ability has a chance to grant $43740s1 spell power for $43740d.,Lunar Grace Requires Druid Your Moonfire ability has a chance to grant 140 spell power for 10 sec. (Proc chance: 50%),
item,33665,Vengeful Gladiator's Chain Gauntlets,equip,not in sim Go,match,28539,28539 effect1=5,,,,,5,Increases the damage done by your Multi-Shot by $s1%.,Multi-Shot Damage Increase Requires Hunter Increases the damage done by your Multi-Shot by 5%.,
item,33671,Vengeful Gladiator's Dragonhide Gloves,equip,not in sim Go,differs,44835,44835 effect1=100,,,,44835 effect1=100,3,Causes your Maim ability to interrupt spellcasting and prevent any spell in that school from being cast for $32747d.,Maim Interrupt Requires Druid Causes your Maim ability to interrupt spellcasting and prevent any spell in that school from being cast for 3 sec.,modules/mod-individual-progression/data/sql/world/base/tbc_item_changes.sql
item,33676,Vengeful Gladiator's Dreadweave Gloves,equip,not in sim Go,match,33063,33063 effect1=50,,,,,50,Reduces the pushback suffered from damaging attacks while casting Fear by $s1%.,Fear Cast Pushback Reduction Requires Warlock Reduces the pushback suffered from damaging attacks while casting Fear by 50%.,
item,33684,Vengeful Gladiator's Felweave Handguards,equip,not in sim Go,match,33063,33063 effect1=50,,,,,50,Reduces the pushback suffered from damaging attacks while casting Fear by $s1%.,Fear Cast Pushback Reduction Requires Warlock Reduces the pushback suffered from damaging attacks while casting Fear by 50%.,modules/mod-individual-progression/data/sql/world/base/tbc_item_changes.sql
item,33690,Vengeful Gladiator's Kodohide Gloves,equip,not in sim Go,differs,33830,33830 effect1=100; 33830 effect2=100,,,,33830 effect1=100; 33830 effect2=100,0.1,Reduces the cast time of your Cyclone spell by $/1000;S1 sec.,Cyclone Cast Time Decrease Requires Druid Reduces the cast time of your Cyclone spell by 0.1 sec.,
item,33696,Vengeful Gladiator's Lamellar Gauntlets,equip,not in sim Go,match,38522,38522 effect1=2,,,,,2,Increases the critical effect chance of your Flash of Light by $s1%.,Increased Flash of Light Crit Chance Requires Paladin Increases the critical effect chance of your Flash of Light by 2%.,modules/mod-individual-progression/data/sql/world/base/tbc_item_changes.sql
item,33700,Vengeful Gladiator's Leather Gloves,equip,not in sim Go,differs,32748,32748 effect1=100,,,,32748 effect1=100,5 1 3,Causes your Deadly Throw ability to interrupt spellcasting and prevent any spell in that school from being cast for $32747d.,Deadly Throw Interrupt Rank 5 Requires Rogue Requires level 1 Causes your Deadly Throw ability to interrupt spellcasting and prevent any spell in that school from being cast for 3 sec.,modules/mod-individual-progression/data/sql/world/base/tbc_item_changes.sql
item,33707,Vengeful Gladiator's Linked Gauntlets,equip,not in sim Go,match,32973,32973 effect1=5,,,,,1 5,Improves the range of your Shock and Wind Shear spells by $s1 yards.,Shaman Shock Range Bonus Rank 1 Requires Shaman Improves the range of your Shock and Wind Shear spells by 5 yards.,modules/mod-individual-progression/data/sql/world/base/tbc_item_changes.sql
item,33712,Vengeful Gladiator's Mail Gauntlets,equip,not in sim Go,match,32973,32973 effect1=5,,,,,1 5,Improves the range of your Shock and Wind Shear spells by $s1 yards.,Shaman Shock Range Bonus Rank 1 Requires Shaman Improves the range of your Shock and Wind Shear spells by 5 yards.,modules/mod-individual-progression/data/sql/world/base/tbc_item_changes.sql
item,33716,Vengeful Gladiator's Staff,equip,not in sim Go,match,44887,44887 effect1=1110,,,,,1110,"Increases attack power by $s1 in Cat, Bear, Dire Bear, and Moonkin forms only.","Attack Power - Feral (+1110) Requires Cat Form, Bear Form, Dire Bear Form, Moonkin Form Increases attack power by 1110 in Cat, Bear, Dire Bear, and Moonkin forms only.",modules/mod-individual-progression/data/sql/world/base/tbc_item_changes.sql
item,33717,Vengeful Gladiator's Mooncloth Gloves,equip,not in sim Go,differs,44297,44297 effect1=3000,,,,44297 effect1=3000,3,Reduces the cooldown of your Psychic Scream ability by ${$m1/-1000} sec.,Improved Psychic Scream Requires Priest Reduces the cooldown of your Psychic Scream ability by 3 sec.,
item,33723,Vengeful Gladiator's Ornamented Gloves,equip,not in sim Go,match,38522,38522 effect1=2,,,,,2,Increases the critical effect chance of your Flash of Light by $s1%.,Increased Flash of Light Crit Chance Requires Paladin Increases the critical effect chance of your Flash of Light by 2%.,modules/mod-individual-progression/data/sql/world/base/tbc_item_changes.sql
item,33729,Vengeful Gladiator's Plate Gauntlets,equip,not in sim Go,differs,22778,22778 effect1=30,,,,22778 effect1=30,1 3,Reduces the rage cost of your Hamstring ability by $/10;s1.,Hamstring Rage Reduction Rank 1 Requires Warrior Reduces the rage cost of your Hamstring ability by 3.,
item,33739,Vengeful Gladiator's Ringmail Gauntlets,equip,not in sim Go,match,32973,32973 effect1=5,,,,,1 5,Improves the range of your Shock and Wind Shear spells by $s1 yards.,Shaman Shock Range Bonus Rank 1 Requires Shaman Improves the range of your Shock and Wind Shear spells by 5 yards.,modules/mod-individual-progression/data/sql/world/base/tbc_item_changes.sql
item,33744,Vengeful Gladiator's Satin Gloves,equip,not in sim Go,differs,44297,44297 effect1=3000,,,,44297 effect1=3000,3,Reduces the cooldown of your Psychic Scream ability by ${$m1/-1000} sec.,Improved Psychic Scream Requires Priest Reduces the cooldown of your Psychic Scream ability by 3 sec.,
item,33750,Vengeful Gladiator's Scaled Gauntlets,equip,not in sim Go,match,44300,44300 effect1=5,,,,,5,Increases the damage dealt by your Crusader Strike ability by $s1%.,Improved Crusader Strike Requires Paladin Increases the damage dealt by your Crusader Strike ability by 5%.,
item,33759,Vengeful Gladiator's Silk Handguards,equip,not in sim Go,match,44301,44301 effect1=50,,,,,50,Reduces the pushback suffered from damaging attacks while casting Polymorph by $s1%.,Improved Polymorph Requires Mage Reduces the pushback suffered from damaging attacks while casting Polymorph by 50%.,modules/mod-individual-progression/data/sql/world/base/tbc_item_changes.sql
item,33767,Vengeful Gladiator's Wyrmhide Gloves,equip,not in sim Go,differs,33830,33830 effect1=100; 33830 effect2=100,,,,33830 effect1=100; 33830 effect2=100,0.1,Reduces the cast time of your Cyclone spell by $/1000;S1 sec.,Cyclone Cast Time Decrease Requires Druid Reduces the cast time of your Cyclone spell by 0.1 sec.,modules/mod-individual-progression/data/sql/world/base/tbc_item_changes.sql
item,33829,Hex Shrunken Head,use,matches server,match,43712,43712 effect1=211; 43712 effect2=211; 43712 duration=20; item 33829 cooldown=120,,211 20 120 2,sim/common/tbc/caster_trinkets.go:14,,211 20,Increases spell power by $s2 for $d.,Mojo Madness Instant Increases spell power by 211 for 20 sec.,
item,33831,Berserker's Call,use,matches server,match,43716,43716 effect1=360; 43716 effect2=360; 43716 duration=20; item 33831 cooldown=120,,360 20 120 2,sim/common/tbc/melee_trinkets.go:16,,360 20,Increases attack power by $s1 for $d.,Call of the Berserker Instant Increases attack power by 360 for 20 sec.,
item,33841,Vengeful Gladiator's Idol of Tenacity,equip,not in sim Go,match,43725,43725 effect1=116,,,,,116,Increases the spell power of the final healing value of your Lifebloom by $s1.,Vengeful Idol of Tenacity Requires Druid Increases the spell power of the final healing value of your Lifebloom by 116.,
item,33842,Vengeful Gladiator's Libram of Justice,equip,not in sim Go,match,43726 > 43727,43727 effect1=34; 43727 duration=6,,,,,34 6,Causes your Flash of Light to increase the target's Resilience rating by $43727s1 for $43727d.,Vengeful Libram of Justice Requires Paladin Causes your Flash of Light to increase the target's Resilience rating by 34 for 6 sec.,
item,33843,Vengeful Gladiator's Totem of the Third Wind,equip,not in sim Go,match,43728 > 43729,43729 effect1=34; 43729 duration=6,,,,,34 6,Causes your Lesser Healing Wave to increase the target's Resilience rating by $43729s1 for $43729d.,Vengeful Totem of Third WInd Requires Shaman Causes your Lesser Healing Wave to increase the target's Resilience rating by 34 for 6 sec.,
item,33938,Vengeful Gladiator's Libram of Fortitude,equip,not in sim Go,match,43852 > 43849,43849 effect1=34; 43849 duration=6,,,,,34 6,Your Judgement ability also grants you $43849s1 resilience rating for $43849d.,Vengeful Libram of Fortitude Requires Paladin Your Judgement ability also grants you 34 resilience rating for 6 sec.,
item,33941,Vengeful Gladiator's Totem of Indomitability,equip,not in sim Go,match,43859 > 43849,43849 effect1=34; 43849 duration=6,,,,,34 6,Your Stormstrike ability also grants you $43849s1 resilience rating for $43849d.,Vengeful Totem of Indomitability Requires Shaman Your Stormstrike ability also grants you 34 resilience rating for 6 sec.,
item,33944,Vengeful Gladiator's Idol of Steadfastness,equip,not in sim Go,match,43845 > 43849,43849 effect1=34; 43849 duration=6,,,,,34 6,Your Moonfire ability also grants you $43849s1 resilience rating for $43849d.,Vengeful Idol of Steadfastness Requires Druid Your Moonfire ability also grants you 34 resilience rating for 6 sec.,
item,33947,Vengeful Gladiator's Idol of Resolve,equip,matches server,match,43843 > 43849,43849 effect1=34; 43849 duration=6,,34 6,sim/druid/items.go:512 sim/druid/items.go:514,,34 6,Your Mangle ability also grants you $43849s1 resilience rating for $43849d.,Venegeful Idol of Resolve Requires Druid Your Mangle ability also grants you 34 resilience rating for 6 sec.,
item,33950,Vengeful Gladiator's Libram of Vengeance,equip,not in sim Go,match,43856 > 43849,43849 effect1=34; 43849 duration=6,,,,,34 6,Your Holy Shield ability also grants you $43849s1 resilience rating for $43849d.,Vengeful Libram of Vengeance Requires Paladin Your Holy Shield ability also grants you 34 resilience rating for 6 sec.,
item,33953,Vengeful Gladiator's Totem of Survival,equip,not in sim Go,match,43862 > 43849,43849 effect1=34; 43849 duration=6,,,,,34 6,"Your Earth Shock, Flame Shock, and Frost Shock abilities also grant you $43849s1 resilience rating for $43849d.","Vengeful Totem of Survival Requires Shaman Your Earth Shock, Flame Shock, and Frost Shock abilities also grant you 34 resilience rating for 6 sec.",
item,34198,Stanchion of Primal Instinct,equip,not in sim Go,match,45783,45783 effect1=1197,,,,,1197,"Increases attack power by $s1 in Cat, Bear, Dire Bear, and Moonkin forms only.","Attack Power - Feral (+1197) Requires Cat Form, Bear Form, Dire Bear Form, Moonkin Form Increases attack power by 1197 in Cat, Bear, Dire Bear, and Moonkin forms only.",modules/mod-individual-progression/data/sql/world/base/tbc_item_changes.sql
item,34334,"Thori'dal, the Stars' Fury",equip,differs from server (not registered),match,44972,44972 effect1=15,44972 effect1=15,91.5 67.5 46.5 53 43 32 2.8,sim/hunter/hunter.go:12 sim/hunter/hunter.go:166,,15,Increases ranged attack speed by $s1%. Does not stack with quiver or ammo pouch haste effects.,Legendary Bow Haste Requires Hunter Increases ranged attack speed by 15%. Does not stack with quiver or ammo pouch haste effects.,modules/mod-individual-progression/data/sql/world/base/tbc_item_changes.sql
item,34334,"Thori'dal, the Stars' Fury",equip,manual: no numeric values (not registered),manual: no numeric values (scripted spell),46699,,,91.5 67.5 46.5 53 43 32 2.8,sim/hunter/hunter.go:12 sim/hunter/hunter.go:166,,,Thori'dal generates magical arrows when the bow string is drawn. Does not use ammo.,Requires No Ammo Thori'dal generates magical arrows when the bow string is drawn. Does not use ammo.,modules/mod-individual-progression/data/sql/world/base/tbc_item_changes.sql
item,34353,Quad Deathblow X44 Goggles,equip,not in sim Go,manual: no numeric values (scripted spell),30645,,,,,,,Shows the location of nearby gas clouds on the minimap while the mote extractor remains in your inventory.,Gas Cloud Tracking Shows the location of nearby gas clouds on the minimap while the mote extractor remains in your inventory.,modules/mod-individual-progression/data/sql/world/base/tbc_item_changes.sql
item,34353,Quad Deathblow X44 Goggles,equip,not in sim Go,differs,40273,40273 effect1=5,,,,40273 effect1=5,1,Slightly increases your stealth detection.,Stealth Detection Requires level 1 Slightly increases your stealth detection.,modules/mod-individual-progression/data/sql/world/base/tbc_item_changes.sql
item,34353,Quad Deathblow X44 Goggles,use,not in sim Go,manual: no values a tooltip shows,12883,item 34353 cooldown=3,,,,,100 1 8,Allows you to look far into the distance.,Longsight 100 yd range 1 sec cast Requires level 8 Allows you to look far into the distance.,modules/mod-individual-progression/data/sql/world/base/tbc_item_changes.sql
item,34354,Mayhem Projection Goggles,equip,not in sim Go,manual: no numeric values (scripted spell),30645,,,,,,,Shows the location of nearby gas clouds on the minimap while the mote extractor remains in your inventory.,Gas Cloud Tracking Shows the location of nearby gas clouds on the minimap while the mote extractor remains in your inventory.,modules/mod-individual-progression/data/sql/world/base/tbc_item_changes.sql
item,34354,Mayhem Projection Goggles,equip,not in sim Go,differs,40273,40273 effect1=5,,,,40273 effect1=5,1,Slightly increases your stealth detection.,Stealth Detection Requires level 1 Slightly increases your stealth detection.,modules/mod-individual-progression/data/sql/world/base/tbc_item_changes.sql
item,34354,Mayhem Projection Goggles,use,not in sim Go,manual: no values a tooltip shows,12883,item 34354 cooldown=3,,,,,100 1 8,Allows you to look far into the distance.,Longsight 100 yd range 1 sec cast Requires level 8 Allows you to look far into the distance.,modules/mod-individual-progression/data/sql/world/base/tbc_item_changes.sql
item,34355,Lightning Etched Specs,equip,not in sim Go,manual: no numeric values (scripted spell),30645,,,,,,,Shows the location of nearby gas clouds on the minimap while the mote extractor remains in your inventory.,Gas Cloud Tracking Shows the location of nearby gas clouds on the minimap while the mote extractor remains in your inventory.,modules/mod-individual-progression/data/sql/world/base/tbc_item_changes.sql
item,34355,Lightning Etched Specs,equip,not in sim Go,differs,40273,40273 effect1=5,,,,40273 effect1=5,1,Slightly increases your stealth detection.,Stealth Detection Requires level 1 Slightly increases your stealth detection.,modules/mod-individual-progression/data/sql/world/base/tbc_item_changes.sql
